cmd,returncode,wall_time_sec,cpu_time_sec,peak_memory_bytes,timestamp
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10834383964538574,0.0,4894720,2025-11-12T23:36:58.151519
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10850262641906738,0.0,4890624,2025-11-12T23:36:58.696285
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.1085059642791748,0.0,5386240,2025-11-12T23:36:59.250224
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10834050178527832,0.0,5070848,2025-11-12T23:36:59.802600
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10801815986633301,0.0,4894720,2025-11-12T23:37:00.348734
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10868191719055176,0.0,4894720,2025-11-12T23:37:00.901062
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.1085820198059082,0.0,4894720,2025-11-12T23:37:01.446110
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.1085507869720459,0.0,4890624,2025-11-12T23:37:01.998406
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10770893096923828,0.0,4947968,2025-11-12T23:37:02.639311
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10905957221984863,0.0,4866048,2025-11-12T23:37:03.192633
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.1083841323852539,0.0,4894720,2025-11-12T23:37:03.733067
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_chained.energylang,0,0.10771965980529785,0.015625,4894720,2025-11-12T23:37:04.334730
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10892367362976074,0.0,4882432,2025-11-12T23:37:04.883049
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10869359970092773,0.015625,4886528,2025-11-12T23:37:05.429270
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10800981521606445,0.0,4931584,2025-11-12T23:37:05.970479
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1079869270324707,0.015625,4894720,2025-11-12T23:37:06.522947
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10784435272216797,0.0,4923392,2025-11-12T23:37:07.059701
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10811352729797363,0.0,2232320,2025-11-12T23:37:07.613228
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1075599193572998,0.0,4927488,2025-11-12T23:37:08.158369
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10892939567565918,0.0,4980736,2025-11-12T23:37:08.712187
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.058007001876831055,0.0,2260992,2025-11-12T23:37:09.266420
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10809135437011719,0.015625,4894720,2025-11-12T23:37:09.787393
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10805463790893555,0.0,4874240,2025-11-12T23:37:10.340988
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1087644100189209,0.015625,4554752,2025-11-12T23:37:10.892400
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1100761890411377,0.0,5390336,2025-11-12T23:37:11.432187
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10885858535766602,0.0,4952064,2025-11-12T23:37:11.984592
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10916614532470703,0.0,4943872,2025-11-12T23:37:12.544670
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10909032821655273,0.0,4894720,2025-11-12T23:37:13.106486
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10761857032775879,0.0,4886528,2025-11-12T23:37:13.682035
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10960888862609863,0.0,4886528,2025-11-12T23:37:14.243497
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10858416557312012,0.0,4894720,2025-11-12T23:37:14.799890
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10879087448120117,0.0,4546560,2025-11-12T23:37:15.355023
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10876107215881348,0.0,4894720,2025-11-12T23:37:15.910450
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10817766189575195,0.0,5169152,2025-11-12T23:37:16.555347
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1090857982635498,0.015625,4890624,2025-11-12T23:37:17.122743
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10909318923950195,0.015625,4886528,2025-11-12T23:37:17.761961
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10772442817687988,0.0,4894720,2025-11-12T23:37:18.321673
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10905313491821289,0.0,4890624,2025-11-12T23:37:18.867714
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10842323303222656,0.0,5115904,2025-11-12T23:37:19.410434
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10870146751403809,0.0,4890624,2025-11-12T23:37:19.972307
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10794520378112793,0.0,5144576,2025-11-12T23:37:20.517930
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1082911491394043,0.0,4984832,2025-11-12T23:37:21.066302
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10876035690307617,0.0,5390336,2025-11-12T23:37:21.603577
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10808658599853516,0.015625,4894720,2025-11-12T23:37:22.163604
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10859417915344238,0.0,4886528,2025-11-12T23:37:22.704892
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10830903053283691,0.0,4890624,2025-11-12T23:37:23.264838
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10784530639648438,0.0,4890624,2025-11-12T23:37:23.811749
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10858607292175293,0.0,4956160,2025-11-12T23:37:24.358625
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10787105560302734,0.015625,4890624,2025-11-12T23:37:25.007808
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10822153091430664,0.0,4894720,2025-11-12T23:37:25.612953
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10911273956298828,0.0,4874240,2025-11-12T23:37:26.162494
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1081390380859375,0.0,4894720,2025-11-12T23:37:26.714189
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1082763671875,0.0,4894720,2025-11-12T23:37:27.265388
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10986781120300293,0.0,4894720,2025-11-12T23:37:27.823507
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10875177383422852,0.015625,4894720,2025-11-12T23:37:28.387076
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10835123062133789,0.015625,4874240,2025-11-12T23:37:28.934215
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10838150978088379,0.0,4894720,2025-11-12T23:37:29.504284
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10899019241333008,0.0,5390336,2025-11-12T23:37:30.066304
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10863542556762695,0.0,4898816,2025-11-12T23:37:30.724364
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1079874038696289,0.0,4890624,2025-11-12T23:37:31.281594
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10864138603210449,0.0,4890624,2025-11-12T23:37:31.829206
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.057462453842163086,0.0,2289664,2025-11-12T23:37:32.389250
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10851621627807617,0.0,4886528,2025-11-12T23:37:32.881014
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10789275169372559,0.0,4894720,2025-11-12T23:37:33.442255
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1078336238861084,0.0,4894720,2025-11-12T23:37:34.087867
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10838675498962402,0.0,5058560,2025-11-12T23:37:34.715848
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10833907127380371,0.0,4894720,2025-11-12T23:37:35.267191
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10835123062133789,0.0,4894720,2025-11-12T23:37:35.824240
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.05739784240722656,0.0,2289664,2025-11-12T23:37:36.378318
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.05755734443664551,0.0,2240512,2025-11-12T23:37:36.881591
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10862231254577637,0.0,2269184,2025-11-12T23:37:37.378857
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10867977142333984,0.0,4890624,2025-11-12T23:37:37.956958
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10885334014892578,0.0,4890624,2025-11-12T23:37:38.515772
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10935831069946289,0.0,4923392,2025-11-12T23:37:39.074265
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10947108268737793,0.015625,4890624,2025-11-12T23:37:39.647267
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10907864570617676,0.0,4890624,2025-11-12T23:37:40.202052
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10934233665466309,0.0,4894720,2025-11-12T23:37:40.752364
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10830283164978027,0.0,4890624,2025-11-12T23:37:41.318536
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1086740493774414,0.0,4890624,2025-11-12T23:37:41.883613
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10858798027038574,0.0,4890624,2025-11-12T23:37:42.547432
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10846829414367676,0.0,4894720,2025-11-12T23:37:43.107568
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10890650749206543,0.0,4886528,2025-11-12T23:37:43.674876
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10972356796264648,0.0,4890624,2025-11-12T23:37:44.228376
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1080327033996582,0.0,4894720,2025-11-12T23:37:44.782498
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1094205379486084,0.0,4890624,2025-11-12T23:37:45.322518
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10899019241333008,0.015625,4890624,2025-11-12T23:37:45.881246
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10727739334106445,0.0,4886528,2025-11-12T23:37:46.425414
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10848593711853027,0.0,4894720,2025-11-12T23:37:46.988342
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1087791919708252,0.0,4894720,2025-11-12T23:37:47.539306
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10847616195678711,0.015625,4894720,2025-11-12T23:37:48.099519
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10958695411682129,0.015625,4886528,2025-11-12T23:37:48.647479
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10915374755859375,0.015625,4894720,2025-11-12T23:37:49.209393
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.11013460159301758,0.0,4907008,2025-11-12T23:37:49.869858
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10796213150024414,0.0,4902912,2025-11-12T23:37:50.431827
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10810160636901855,0.015625,4890624,2025-11-12T23:37:50.986825
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10823392868041992,0.0,4894720,2025-11-12T23:37:51.544233
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1080477237701416,0.0,4890624,2025-11-12T23:37:52.105522
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10801506042480469,0.015625,4923392,2025-11-12T23:37:52.668504
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10807633399963379,0.0,4886528,2025-11-12T23:37:53.206257
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10891461372375488,0.0,4911104,2025-11-12T23:37:53.774190
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10800981521606445,0.0,4890624,2025-11-12T23:37:54.329073
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10789036750793457,0.015625,4890624,2025-11-12T23:37:54.887606
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10755681991577148,0.015625,5025792,2025-11-12T23:37:55.543247
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10843443870544434,0.0,5099520,2025-11-12T23:37:56.094394
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10875844955444336,0.0,4890624,2025-11-12T23:37:56.636046
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10864853858947754,0.015625,4894720,2025-11-12T23:37:57.193338
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10827064514160156,0.015625,5165056,2025-11-12T23:37:57.741070
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10778641700744629,0.0,4890624,2025-11-12T23:37:58.299126
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1081087589263916,0.015625,4890624,2025-11-12T23:37:58.965723
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10838747024536133,0.0,4894720,2025-11-12T23:37:59.540873
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10853362083435059,0.0,4894720,2025-11-12T23:38:00.092161
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10931777954101562,0.0,4894720,2025-11-12T23:38:00.650785
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1085963249206543,0.0,4894720,2025-11-12T23:38:01.204261
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10835528373718262,0.015625,4894720,2025-11-12T23:38:01.772059
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1084432601928711,0.0,4890624,2025-11-12T23:38:02.326175
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1082909107208252,0.0,4894720,2025-11-12T23:38:02.892228
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10955142974853516,0.0,5390336,2025-11-12T23:38:03.446903
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10755562782287598,0.0,4898816,2025-11-12T23:38:04.008333
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10817360877990723,0.0,4894720,2025-11-12T23:38:04.557993
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10946917533874512,0.0,4894720,2025-11-12T23:38:05.111041
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10865473747253418,0.0,4902912,2025-11-12T23:38:05.767549
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1080777645111084,0.0,4894720,2025-11-12T23:38:06.327569
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10754942893981934,0.0,4947968,2025-11-12T23:38:06.984917
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10731768608093262,0.0,5111808,2025-11-12T23:38:07.535515
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10896062850952148,0.0,4894720,2025-11-12T23:38:08.076066
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10878396034240723,0.0,4886528,2025-11-12T23:38:08.626705
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10831904411315918,0.0,4952064,2025-11-12T23:38:09.174946
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10845112800598145,0.0,4894720,2025-11-12T23:38:09.838501
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10895991325378418,0.015625,4894720,2025-11-12T23:38:10.397259
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10906863212585449,0.0,5107712,2025-11-12T23:38:10.962918
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10939192771911621,0.0,4886528,2025-11-12T23:38:11.506960
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10834908485412598,0.0,4894720,2025-11-12T23:38:12.053106
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10845208168029785,0.0,4894720,2025-11-12T23:38:12.589040
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.05853533744812012,0.0,2273280,2025-11-12T23:38:13.139208
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.11107206344604492,0.0,4894720,2025-11-12T23:38:13.626628
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.056894540786743164,0.0,2265088,2025-11-12T23:38:14.188637
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10831522941589355,0.0,4890624,2025-11-12T23:38:14.686977
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10825276374816895,0.0,4890624,2025-11-12T23:38:15.239488
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.05750322341918945,0.0,2260992,2025-11-12T23:38:15.786496
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10801053047180176,0.0,4894720,2025-11-12T23:38:16.296615
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1089944839477539,0.0,4894720,2025-11-12T23:38:16.839315
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10826706886291504,0.0,4890624,2025-11-12T23:38:17.452438
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10855913162231445,0.0,4890624,2025-11-12T23:38:18.105336
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10788202285766602,0.0,3674112,2025-11-12T23:38:18.811573
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10992193222045898,0.015625,4890624,2025-11-12T23:38:19.350003
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10841059684753418,0.0,4894720,2025-11-12T23:38:19.903589
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10830378532409668,0.0,4894720,2025-11-12T23:38:20.480085
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10874676704406738,0.0,4890624,2025-11-12T23:38:21.068525
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10896110534667969,0.0,4894720,2025-11-12T23:38:21.660641
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10908865928649902,0.0,4890624,2025-11-12T23:38:22.250543
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10840249061584473,0.0,4894720,2025-11-12T23:38:22.817540
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.1085042953491211,0.0,4890624,2025-11-12T23:38:23.369832
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10860800743103027,0.0,4894720,2025-11-12T23:38:23.916130
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10781741142272949,0.0,4894720,2025-11-12T23:38:24.471130
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10763740539550781,0.0,5386240,2025-11-12T23:38:25.020899
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10743188858032227,0.0,4894720,2025-11-12T23:38:25.608050
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10805106163024902,0.015625,4898816,2025-11-12T23:38:26.147664
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10850811004638672,0.0,4984832,2025-11-12T23:38:26.806364
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10820651054382324,0.0,4890624,2025-11-12T23:38:27.357112
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10898113250732422,0.0,4894720,2025-11-12T23:38:27.908462
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10849118232727051,0.0,4890624,2025-11-12T23:38:28.458678
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10836076736450195,0.0,5144576,2025-11-12T23:38:29.016922
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10781431198120117,0.0,4894720,2025-11-12T23:38:29.558113
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10857176780700684,0.015625,4870144,2025-11-12T23:38:30.105453
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10863924026489258,0.015625,4722688,2025-11-12T23:38:30.648183
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.11119246482849121,0.015625,5390336,2025-11-12T23:38:31.301329
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_negative.energylang,0,0.10824322700500488,0.0,2273280,2025-11-12T23:38:31.954164
